Order ID,Payment Method,Card Issuer
387433845,cashless,TRANSFERWISE LTD
387443845,cashless,CHARLES SCHWAB BANK
64241345,cashless,
64251345,cashless,
387453845,cashless,BANCO COMERCIAL PORTUGUES S.A.
387463845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
64261345,cashless,
387473845,cashless,CAIXA ECONOMICA MONTEPIO GERAL
387483845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
64271345,cashless,"BANK OF MISSOURI, THE"
387493845,cashless,PROVISIONAL BID - PAYRNET LIMITED
387503845,cashless,CAIXABANK S.A.
387513845,cashless,CURVE OS LIMITED
387523845,cashless,BANCO COMERCIAL PORTUGUES S.A.
387533845,cashless,BANCO CTT S.A.
387543845,cashless,NOVO BANCO S.A.
387553845,cashless,CAIXA CENTRAL DE CREDITO AGRICOLA MUTUO C.R.L.
387563845,cashless,N26 GMBH
64281345,cash,
387573845,cashless,CAIXA GERAL DE DEPOSITOS SA
387583845,cashless,CAIXA GERAL DE DEPOSITOS SA
387593845,cashless,BANCO COMERCIAL PORTUGUES S.A.
64291345,cashless,
387603845,cashless,CAIXA GERAL DE DEPOSITOS SA
387613845,cashless,CURVE OS LIMITED
64301345,cashless,
387623845,cashless,BANCO SANTANDER TOTTA S.A.
387633845,cashless,BANCO SANTANDER TOTTA S.A.
387643845,cashless,ITAU UNIBANCO S.A.
387653845,cashless,CAIXA GERAL DE DEPOSITOS SA
64311345,cashless,
387663845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
387673845,cashless,BANKINTER S.A.
387683845,cashless,BANCO COMERCIAL PORTUGUES S.A.
387693845,cashless,CAIXA ECONOMICA MONTEPIO GERAL
387703845,cashless,BANCO COMERCIAL PORTUGUES S.A.
387713845,cashless,BANCO COMERCIAL PORTUGUES S.A.
387723845,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
387733845,cashless,BANCO COMERCIAL PORTUGUES S.A.
387743845,cashless,REVOLUT PAYMENTS UAB
387753845,cashless,BANCO SANTANDER TOTTA S.A.
387763845,cashless,SKANDINAVISKA ENSKILDA BANKEN
387773845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
387783845,cashless,REVOLUT PAYMENTS UAB
387793845,cashless,NOVO BANCO S.A.
387803845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
387813845,cashless,"SFS -FINANCIAL SERVICES, IME,"
387823845,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
387833845,cashless,INTESA SANPAOLO SPA
387843845,cashless,BANCO COMERCIAL PORTUGUES S.A.
387853845,cashless,WIZINK BANK S.A
387863845,cashless,REVOLUT LTD
387873845,cashless,CAIXA GERAL DE DEPOSITOS SA
387883845,cashless,MONZO BANK LIMITED
387893845,cashless,BANCO COMERCIAL PORTUGUES S.A.
387903845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
387913845,cashless,BANCO COMERCIAL PORTUGUES S.A.
387923845,cashless,UNICREDIT SPA
387933845,cashless,CAIXA ECONOMICA MONTEPIO GERAL
64321345,cashless,
387943845,cashless,CAIXA GERAL DE DEPOSITOS SA
387953845,cashless,CAIXA GERAL DE DEPOSITOS SA
387963845,cashless,CAIXA GERAL DE DEPOSITOS SA
387973845,cashless,BANCO SANTANDER TOTTA S.A.
387983845,cashless,BANCO COMERCIAL PORTUGUES S.A.
387993845,cashless,BANCO SANTANDER TOTTA S.A.
388003845,cashless,NOVO BANCO S.A.
388013845,cashless,CAIXABANK S.A.
388023845,cashless,WIZINK BANK S.A
64331345,cash,
388033845,cashless,BANCO SANTANDER TOTTA S.A.
388043845,cashless,BANCO COMERCIAL PORTUGUES S.A.
64341345,cashless,FIRST STATE BANK
388053845,cashless,NOVO BANCO S.A.
388063845,cashless,CAIXA GERAL DE DEPOSITOS SA
388073845,cashless,CAIXA CENTRAL DE CREDITO AGRIC
388083845,cashless,BANCO SANTANDER TOTTA S.A.
388093845,cashless,BANCO COMERCIAL PORTUGUES S.A.
388103845,cashless,UNICRE - INSTITUICAO FINANCEIRA DE CREDITO S.A.
388113845,cashless,BANCO SANTANDER TOTTA S.A.
388123845,cashless,REVOLUT LTD
388133845,cashless,BANCO COMERCIAL PORTUGUES S.A.
388143845,cashless,BANCO SANTANDER TOTTA S.A.
388153845,cashless,REVOLUT LTD
388163845,cashless,REVOLUT LTD
388173845,cashless,BANCO COMERCIAL PORTUGUES S.A.
388183845,cashless,BANCO COMERCIAL PORTUGUES S.A.
388193845,cashless,
388203845,cashless,CREDIT AGRICOLE S.A.
388213845,cashless,BANCO COMERCIAL PORTUGUES S.A.
64351345,cashless,
388223845,cashless,REVOLUT PAYMENTS UAB
388233845,cashless,INTESA SANPAOLO SPA
388243845,cashless,EURO KARTENSYSTEME GMBH
388253845,cashless,BANCO COMERCIAL PORTUGUES S.A.
388263845,cashless,BANCO SANTANDER TOTTA S.A.
388273845,cashless,NOVO BANCO S.A.
388283845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
388293845,cashless,BANCO COMERCIAL PORTUGUES S.A.
388303845,cashless,BANCO SANTANDER TOTTA S.A.
388313845,cashless,NOVO BANCO S.A.
388323845,cashless,BANCO SANTANDER TOTTA S.A.
388333845,cashless,UNICRE - INSTITUICAO FINANCEIRA DE CREDITO S.A.
388343845,cashless,DEUTSCHE KREDITBANK AG
388353845,cashless,CAIXA ECONOMICA MONTEPIO GERAL
388363845,cashless,N26 GMBH
388373845,cashless,WIZINK BANK S.A
388383845,cashless,BANCO COMERCIAL PORTUGUES S.A.
388393845,cashless,UNICRE - INSTITUICAO FINANCEIRA DE CREDITO S.A.
388403845,cashless,BANCO CTT S.A.
388413845,cashless,CREDIT INDUSTRIEL ET COMMERCIAL
388423845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
388433845,cashless,CAIXA GERAL DE DEPOSITOS SA
388443845,cashless,NOVO BANCO S.A.
388453845,cashless,CREDIT LYONNAIS
388463845,cashless,BANCO SANTANDER TOTTA S.A.
388473845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
388483845,cashless,BANCO COMERCIAL PORTUGUES S.A.
388493845,cashless,BANCO SANTANDER TOTTA S.A.
388503845,cashless,BANCO INTER S.A.
64361345,cash,
388513845,cashless,BANCO COMERCIAL PORTUGUES S.A.
388523845,cashless,BANCO SANTANDER TOTTA S.A.
388533845,cashless,ING BANK N.V.
388543845,cashless,BANCO COMERCIAL PORTUGUES S.A.
388553845,cashless,
388563845,cashless,BANCO COMERCIAL PORTUGUES S.A.
388573845,cashless,CAIXA GERAL DE DEPOSITOS SA
388583845,cashless,BANCO COMERCIAL PORTUGUES S.A.
388593845,cashless,BANCO COMERCIAL PORTUGUES S.A.
388603845,cashless,BANCO COMERCIAL PORTUGUES S.A.
388613845,cashless,BANCO SANTANDER TOTTA S.A.
388623845,cashless,BNP PARIBAS
388633845,cashless,CAIXA GERAL DE DEPOSITOS SA
388643845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
388653845,cashless,CAIXA CENTRAL DE CREDITO AGRICOLA MUTUO C.R.L.
388663845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
388673845,cashless,ISTITUTO CENTRALE DELLE BANCHE
388683845,cashless,REVOLUT LTD
388693845,cashless,BANCO COMERCIAL PORTUGUES S.A.
388703845,cashless,CAIXABANK S.A.
388713845,cashless,CAIXA CENTRAL DE CREDITO AGRIC
388723845,cashless,CAIXABANK S.A.
388733845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
388743845,cashless,INTESA SANPAOLO SPA
388753845,cashless,BANCO SANTANDER TOTTA S.A.
64371345,cash,
388763845,cashless,BANCO BNP PARIBAS PERSONAL FIN
388773845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
64381345,cash,
388783845,cashless,BANCO COMERCIAL PORTUGUES S.A.
388793845,cashless,WIZINK BANK S.A
388803845,cashless,BANCO SANTANDER TOTTA S.A.
388813845,cashless,
388823845,cashless,BANCO SANTANDER TOTTA S.A.
388833845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
388843845,cashless,REVOLUT LTD
64391345,cashless,
388853845,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
388863845,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
388873845,cashless,CREDIT DU NORD
388883845,cashless,STARLING BANK LIMITED
388893845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
388903845,cashless,WIZINK BANK S.A
388913845,cashless,BANCO SANTANDER TOTTA S.A.
388923845,cashless,NOVO BANCO S.A.
388933845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
388943845,cashless,BANCO CTT S.A.
388953845,cashless,N26 GMBH
64401345,cash,
388963845,cashless,BANCO CTT S.A.
64411345,cash,
64421345,cashless,
64431345,cashless,
388973845,cashless,CAIXA GERAL DE DEPOSITOS SA
388983845,cashless,BANCO CTT S.A.
64441345,cashless,ECOBANK SENEGAL
388993845,cashless,CAIXA CENTRAL DE CREDITO AGRIC
389003845,cashless,BANCO COMERCIAL PORTUGUES S.A.
389013845,cashless,BPCE
389023845,cashless,BANCO CTT S.A.
389033845,cashless,DEUTSCHE KREDITBANK AG
389043845,cashless,CAIXA ECONOMICA MONTEPIO GERAL
389053845,cashless,CAIXA GERAL DE DEPOSITOS SA
389063845,cashless,BANCO BIC PORTUGUES S.A.
389073845,cashless,CAIXA GERAL DE DEPOSITOS SA
389083845,cashless,DANSKE BANK OYJ
389093845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
389103845,cashless,DEUTSCHER SPARKASSEN UND GIROV
389113845,cashless,BANCO COMERCIAL PORTUGUES S.A.
389123845,cashless,BANCO CTT S.A.
389133845,cashless,REVOLUT PAYMENTS UAB
389143845,cashless,BANCO SANTANDER TOTTA S.A.
389153845,cashless,REVOLUT PAYMENTS UAB
389163845,cashless,REVOLUT LTD
389173845,cashless,NOVO BANCO S.A.
389183845,cashless,NOVO BANCO S.A.
389193845,cashless,NOVO BANCO S.A.
389203845,cashless,REVOLUT PAYMENTS UAB
389213845,cashless,N26 GMBH
64451345,cashless,
64461345,cashless,ECOBANK NIGERIA PLC
389223845,cashless,BANCO SANTANDER TOTTA S.A.
389233845,cashless,BANCO COMERCIAL PORTUGUES S.A.
389243845,cashless,N26 GMBH
389253845,cashless,BANCO COMERCIAL PORTUGUES S.A.
389263845,cashless,BANCO SANTANDER TOTTA S.A.
389273845,cashless,CAIXA GERAL DE DEPOSITOS SA
389283845,cashless,BANCO SANTANDER TOTTA S.A.
389293845,cashless,BANCO SANTANDER TOTTA S.A.
389303845,cashless,BANCO SANTANDER TOTTA S.A.
389313845,cashless,NOVO BANCO S.A.
389323845,cashless,BANK OF SCOTLAND PLC
64471345,cashless,
389333845,cashless,BANCO SANTANDER TOTTA S.A.
389343845,cashless,BANKINTER S.A.
389353845,cashless,BANCO COMERCIAL PORTUGUES S.A.
389363845,cashless,NOVO BANCO S.A.
389373845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
389383845,cashless,BANCO SANTANDER TOTTA S.A.
389393845,cashless,ISRAEL CREDIT CARDS LIMITED
389403845,cashless,BANCO COMERCIAL PORTUGUES S.A.
389413845,cashless,DEUTSCHER SPARKASSEN UND GIROV
389423845,cashless,WIZINK BANK S.A
64481345,cashless,
389433845,cashless,BANCO SANTANDER TOTTA S.A.
389443845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
64491345,cash,
389453845,cashless,BANCO SANTANDER TOTTA S.A.
389463845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
389473845,cashless,CAIXA ECONOMICA MONTEPIO GERAL
389483845,cashless,TRANSFERWISE LTD
389493845,cashless,REVOLUT LTD
389503845,cashless,REVOLUT PAYMENTS UAB
389513845,cashless,
389523845,cashless,CAIXA GERAL DE DEPOSITOS SA
389533845,cashless,BANCO SANTANDER TOTTA S.A.
389543845,cashless,REVOLUT LTD
389553845,cashless,
389563845,cashless,BANCO COMERCIAL PORTUGUES S.A.
389573845,cashless,BANCO SANTANDER TOTTA S.A.
64501345,cashless,
389583845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
389593845,cashless,REVOLUT LTD
389603845,cashless,NOVO BANCO S.A.
64511345,cashless,
389613845,cashless,COMMERZBANK AG
389623845,cashless,CAIXA ECONOMICA MONTEPIO GERAL
389633845,cashless,CAIXA CENTRAL DE CREDITO AGRIC
389643845,cashless,NOVO BANCO S.A.
389653845,cashless,BANCO COMERCIAL PORTUGUES S.A.
389663845,cashless,BANCO SANTANDER TOTTA S.A.
389673845,cashless,BANCO SANTANDER TOTTA S.A.
389683845,cashless,CAISSE FEDERALE DE CREDIT MUTUEL
64521345,cashless,
389693845,cashless,BANCO COMERCIAL PORTUGUES S.A.
64531345,cashless,
389703845,cashless,SKANDINAVISKA ENSKILDA BANKEN
389713845,cashless,NOVO BANCO S.A.
389723845,cashless,KBC BANKVERZEKERINGSHOLDING (K
389733845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
389743845,cashless,BANCO BEST
389753845,cashless,BANCO SANTANDER TOTTA S.A.
389763845,cashless,CAIXA GERAL DE DEPOSITOS SA
389773845,cashless,WIZINK BANK S.A
389783845,cashless,
389793845,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
389803845,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
389813845,cashless,BANCO COMERCIAL PORTUGUES S.A.
389823845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
389833845,cashless,BANCO POPULAR DE PUERTO RICO
389843845,cashless,BANCO COMERCIAL PORTUGUES S.A.
389853845,cashless,
389863845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
389873845,cashless,BANCO COMERCIAL PORTUGUES S.A.
64541345,cash,
389883845,cashless,BANCO COMERCIAL PORTUGUES S.A.
389893845,cashless,BANCO COMERCIAL PORTUGUES S.A.
389903845,cashless,NOVO BANCO S.A.
389913845,cashless,NOVO BANCO S.A.
389923845,cashless,REVOLUT LTD
389933845,cashless,REVOLUT LTD
64551345,cash,
389943845,cashless,NOVO BANCO S.A.
389953845,cashless,CAIXA ECONOMICA MONTEPIO GERAL
389963845,cashless,BANCO COMERCIAL PORTUGUES S.A.
389973845,cashless,CAIXA GERAL DE DEPOSITOS SA
389983845,cashless,BANCO COMERCIAL PORTUGUES S.A.
64561345,cash,
64571345,cash,ABSA BANK GHANA LIMITED
389993845,cashless,CAIXA ECONOMICA MONTEPIO GERAL
390003845,cashless,"SFS -FINANCIAL SERVICES, IME,"
390013845,cashless,BANCO SANTANDER TOTTA S.A.
390023845,cashless,BANCO COMERCIAL PORTUGUES S.A.
390033845,cashless,NOVO BANCO S.A.
390043845,cashless,NOVO BANCO S.A.
390053845,cashless,BANCO MILLENNIUM ATLANTICO S.A.
390063845,cashless,BANCO SANTANDER (BRASIL) S.A.
64581345,cash,
390073845,cashless,BANCO SANTANDER TOTTA S.A.
64591345,cashless,
390083845,cashless,ING BANK N.V.
390093845,cashless,BANCO CTT S.A.
390103845,cashless,CAIXA GERAL DE DEPOSITOS SA
64601345,cash,
390113845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
390123845,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
390133845,cashless,MONZO BANK LIMITED
64611345,cash,
390143845,cashless,REVOLUT PAYMENTS UAB
390153845,cashless,BANCO COMERCIAL PORTUGUES S.A.
390163845,cashless,CAIXA GERAL DE DEPOSITOS SA
390173845,cashless,NOVO BANCO S.A.
390183845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
390193845,cashless,
390203845,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
64621345,cash,
390213845,cashless,WIZINK BANK S.A
390223845,cashless,BANCO SANTANDER TOTTA S.A.
390233845,cashless,BANCO COMERCIAL PORTUGUES S.A.
390243845,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
390253845,cashless,NOVO BANCO S.A.
390263845,cashless,"SFS -FINANCIAL SERVICES, IME,"
390273845,cashless,BANCO COMERCIAL PORTUGUES S.A.
390283845,cashless,BANCO COMERCIAL PORTUGUES S.A.
390293845,cashless,BANCO COMERCIAL PORTUGUES S.A.
390303845,cashless,WIZINK BANK S.A
64631345,cashless,
390313845,cashless,REVOLUT LTD
390323845,cashless,BANCO COMERCIAL PORTUGUES S.A.
64641345,cashless,COMERICA BANK
390333845,cashless,BANCO COMERCIAL PORTUGUES S.A.
390343845,cashless,BANCO COMERCIAL PORTUGUES S.A.
390353845,cashless,BANCO COMERCIAL PORTUGUES S.A.
64651345,cashless,
390363845,cashless,NOVO BANCO S.A.
390373845,cashless,CAIXA GERAL DE DEPOSITOS SA
390383845,cashless,UNICRE-INSTITUICAO FINANCEIRA
390393845,cashless,CAIXA GERAL DE DEPOSITOS SA
390403845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
390413845,cashless,REVOLUT LTD
390423845,cashless,CAIXA ECONOMICA MONTEPIO GERAL
390433845,cashless,REVOLUT LTD
390443845,cashless,BANCO COMERCIAL PORTUGUES S.A.
390453845,cashless,UNICRE-INSTITUICAO FINANCEIRA
64661345,cashless,
390463845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
390473845,cashless,NOVO BANCO S.A.
390483845,cashless,BANCO BISA S.A.
64671345,cash,
64681345,cash,
390493845,cashless,PREPAY TECHNOLOGIES LTD
390503845,cashless,ING BANK N.V.
390513845,cashless,BANCO NACIONAL ULTRAMARINO S.A.
64691345,cash,
64701345,cashless,
390523845,cashless,REVOLUT LTD
390533845,cashless,N26 GMBH
390543845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
390553845,cashless,NOVO BANCO S.A.
390563845,cashless,BANCO SANTANDER TOTTA S.A.
390573845,cashless,N26 GMBH
390583845,cashless,BANCO BIC PORTUGUES S.A.
390593845,cashless,BANCO CTT S.A.
390603845,cashless,BANCO COMERCIAL PORTUGUES S.A.
390613845,cashless,BANCO COMERCIAL PORTUGUES S.A.
390623845,cashless,BANCO COMERCIAL PORTUGUES S.A.
390633845,cashless,BANCO SANTANDER TOTTA S.A.
390643845,cashless,BANCO COMERCIAL PORTUGUES S.A.
390653845,cashless,BANKINTER S.A.
64711345,cashless,
390663845,cashless,BANCO SANTANDER TOTTA S.A.
390673845,cashless,BANCO COMERCIAL PORTUGUES S.A.
390683845,cashless,N26 GMBH
64721345,cash,
390693845,cashless,BANCO COMERCIAL PORTUGUES S.A.
390703845,cashless,REVOLUT LTD
390713845,cashless,CAIXA CENTRAL DE CREDITO AGRICOLA MUTUO C.R.L.
390723845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
390733845,cashless,REVOLUT LTD
64731345,cash,
390743845,cashless,CAIXA ECONOMICA MONTEPIO GERAL
390753845,cashless,CAIXA CENTRAL DE CREDITO AGRICOLA MUTUO C.R.L.
390763845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
390773845,cashless,BANCO COMERCIAL PORTUGUES S.A.
390783845,cashless,BANCO COMERCIAL PORTUGUES S.A.
390793845,cashless,CAIXA ECONOMICA MONTEPIO GERAL
390803845,cashless,BANCO SANTANDER TOTTA S.A.
390813845,cashless,BANCO SANTANDER TOTTA S.A.
390823845,cashless,CAIXA ECONOMICA MONTEPIO GERAL
390833845,cashless,WIZINK BANK S.A
390843845,cashless,BANCO COMERCIAL PORTUGUES S.A.
64741345,cash,
390853845,cashless,NOVO BANCO S.A.
390863845,cashless,NOVO BANCO S.A.
64751345,cash,
390873845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
390883845,cashless,CAIXA GERAL DE DEPOSITOS SA
390893845,cashless,BANCO COMERCIAL PORTUGUES S.A.
390903845,cashless,BANCO COMERCIAL PORTUGUES S.A.
390913845,cashless,NOVO BANCO S.A.
390923845,cashless,NOVO BANCO S.A.
390933845,cashless,REVOLUT LTD
390943845,cashless,CAIXA GERAL DE DEPOSITOS SA
390953845,cashless,BANCO CTT S.A.
390963845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
390973845,cashless,NOVO BANCO S.A.
390983845,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
390993845,cashless,BANCO COMERCIAL PORTUGUES S.A.
391003845,cashless,NOVO BANCO S.A.
391013845,cashless,BANCO COMERCIAL PORTUGUES S.A.
391023845,cashless,CAIXA CENTRAL DE CREDITO AGRICOLA MUTUO C.R.L.
391033845,cashless,BANCO COMERCIAL PORTUGUES S.A.
391043845,cashless,CAIXA GERAL DE DEPOSITOS SA
391053845,cashless,BANCO COMERCIAL PORTUGUES S.A.
391063845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
64761345,cash,
391073845,cashless,REVOLUT PAYMENTS UAB
391083845,cashless,BANCO COMERCIAL PORTUGUES S.A.
391093845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
391103845,cashless,BANCO SANTANDER TOTTA S.A.
64771345,cash,
64781345,cashless,
391113845,cashless,NOVO BANCO S.A.
391123845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
391133845,cashless,CAIXABANK S.A.
391143845,cashless,BANCO SANTANDER TOTTA S.A.
64791345,cash,
391153845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
391163845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
64801345,cashless,JPMORGAN CHASE BANK N.A. - DEBIT
391173845,cashless,NOVO BANCO S.A.
391183845,cashless,"SFS -FINANCIAL SERVICES, IME,"
391193845,cashless,BANCO SANTANDER TOTTA S.A.
391203845,cashless,CAIXA ECONOMICA MONTEPIO GERAL
391213845,cashless,BANCO SANTANDER TOTTA S.A.
391223845,cashless,NOVO BANCO S.A.
391233845,cashless,CAIXA ECONOMICA MONTEPIO GERAL
391243845,cashless,ABANCA CORPORACION BANCARIA S.A
391253845,cashless,CAIXA CENTRAL DE CREDITO AGRIC
391263845,cashless,CAIXA ECONOMICA MONTEPIO GERAL
391273845,cashless,CAIXA ECONOMICA MONTEPIO GERAL
391283845,cashless,BANCO SANTANDER TOTTA S.A.
391293845,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
391303845,cashless,SVENSKA HANDELSBANKEN AB
391313845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
391323845,cashless,
391333845,cashless,REVOLUT PAYMENTS UAB
391343845,cashless,NOVO BANCO S.A.
391353845,cashless,BANCO COMERCIAL PORTUGUES S.A.
391363845,cashless,CREDIT AGRICOLE S.A.
391373845,cashless,NOVO BANCO S.A.
391383845,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
391393845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
391403845,cashless,CURVE OS LIMITED
64811345,cash,
391413845,cashless,NOVO BANCO S.A.
391423845,cashless,BANCO SANTANDER S.A.
391433845,cashless,BANCO SANTANDER TOTTA S.A.
391443845,cashless,
391453845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
391463845,cashless,BANCO COMERCIAL PORTUGUES S.A.
391473845,cashless,BANCO COMERCIAL PORTUGUES S.A.
391483845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
64821345,cash,
64831345,cashless,
391493845,cashless,BANCO CTT S.A.
391503845,cashless,BANCO COMERCIAL PORTUGUES S.A.
391513845,cashless,BANCO CTT S.A.
391523845,cashless,REVOLUT PAYMENTS UAB
391533845,cashless,BANCO COMERCIAL PORTUGUES S.A.
391543845,cashless,CAIXA CENTRAL DE CREDITO AGRICOLA MUTUO C.R.L.
391553845,cashless,CAIXA CENTRAL DE CREDITO AGRICOLA MUTUO C.R.L.
391563845,cashless,CAIXABANK S.A.
391573845,cashless,UNICRE - INSTITUICAO FINANCEIRA DE CREDITO S.A.
391583845,cashless,BANCO CTT S.A.
391593845,cashless,BANCO COMERCIAL PORTUGUES S.A.
391603845,cashless,REVOLUT PAYMENTS UAB
391613845,cashless,NU PAGAMENTOS SA
391623845,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
391633845,cashless,CAIXA ECONOMICA MONTEPIO GERAL
391643845,cashless,CAIXA CENTRAL DE CREDITO AGRICOLA MUTUO C.R.L.
64841345,cashless,
391653845,cashless,WIZINK BANK S.A
391663845,cashless,BANCO COMERCIAL PORTUGUES S.A.
391673845,cashless,BANCO SANTANDER TOTTA S.A.
391683845,cashless,CAIXA ECONOMICA MONTEPIO GERAL
391693845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
391703845,cashless,REVOLUT PAYMENTS UAB
391713845,cashless,BANCO COMERCIAL PORTUGUES S.A.
391723845,cashless,BANCO COMERCIAL PORTUGUES S.A.
391733845,cashless,UNICRE - INSTITUICAO FINANCEIRA DE CREDITO S.A.
391743845,cashless,BANCO SANTANDER TOTTA S.A.
391753845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
64851345,cashless,STANDARD CHARTERED BANK GHANA LIMITED
391763845,cashless,BANCO COMERCIAL PORTUGUES S.A.
391773845,cashless,NU PAGAMENTOS SA
391783845,cashless,UNICRE - INSTITUICAO FINANCEIRA DE CREDITO S.A.
391793845,cashless,BANCO COMERCIAL PORTUGUES S.A.
391803845,cashless,JYSKE BANK A/S
391813845,cashless,NOVO BANCO S.A.
64861345,cashless,
391823845,cashless,NOVO BANCO S.A.
391833845,cashless,NOVO BANCO S.A.
391843845,cashless,BANKINTER S.A.
391853845,cashless,REVOLUT PAYMENTS UAB
391863845,cashless,BANKINTER S.A.
391873845,cashless,HSBC BANK A.S.
391883845,cashless,CAIXA CENTRAL DE CREDITO AGRIC
64871345,cashless,
391893845,cashless,LA BANQUE POSTALE
391903845,cashless,CAIXA GERAL DE DEPOSITOS SA
391913845,cashless,
391923845,cashless,CAIXA ECONOMICA MONTEPIO GERAL
391933845,cashless,
391943845,cashless,BANCO COMERCIAL PORTUGUES S.A.
391953845,cashless,CAIXA GERAL DE DEPOSITOS SA
64881345,cashless,BARCLAYS BANK UK PLC
391963845,cashless,CAIXA CENTRAL DE CREDITO AGRICOLA MUTUO C.R.L.
391973845,cashless,BANCO SANTANDER TOTTA S.A.
391983845,cashless,REVOLUT PAYMENTS UAB
391993845,cashless,N26 GMBH
392003845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
392013845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
392023845,cashless,CAIXA GERAL DE DEPOSITOS SA
392033845,cashless,CAIXA GERAL DE DEPOSITOS SA
392043845,cashless,WIZINK BANK S.A
392053845,cashless,BANCO COMERCIAL PORTUGUES S.A.
64891345,cashless,
392063845,cashless,BANCO SANTANDER TOTTA S.A.
392073845,cashless,BANCO COMERCIAL PORTUGUES S.A.
392083845,cashless,WIZINK BANK S.A
392093845,cashless,BANCO COMERCIAL PORTUGUES S.A.
392103845,cashless,CAIXA GERAL DE DEPOSITOS SA
392113845,cashless,BANCO SANTANDER TOTTA S.A.
392123845,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
392133845,cashless,BANCO COMERCIAL PORTUGUES S.A.
392143845,cashless,BANCO COMERCIAL PORTUGUES S.A.
392153845,cashless,N26 GMBH
392163845,cashless,CAIXA GERAL DE DEPOSITOS S.A.
392173845,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
392183845,cashless,BANCO COMERCIAL PORTUGUES S.A.
